Year,Region,Location,PlotID,Latitude,Longitude,CaptureDate,CaptureTime,Species,Bander,Scribe,BandSize,MetalIn,FlagColorIn,FlagCodeIn,UpperLeftIn,LowerLeftIn,UpperRightIn,LowerRightIn,MetalOut,FlagColorOut,FlagCodeOut,UpperLeftOut,LowerLeftOut,UpperRightOut,LowerRightOut,TrackerType1,TrackerStatus1,TrackerID1,TrackerType2,TrackerStatus2,TrackerID2,Disposition,Status,Condition,AgeID,HowAged,FieldSex,CHDSex,HowSex,Culmen_mm,CulmenDepth_mm,CulmenWidth_mm,NaresTip_mm,TotalHead_mm,TarsusDiagonal_mm,Wing_mm,p10_mm,p10Exposed_mm,Fat,Weight_g,CaptureMethod,NestID,BroodID,ChickAgeType,ChickHatchDate,ChickAge_d,FeatherCollected,FeatherType,Blood,BloodQuantity,BloodUse,OtherTests,Comments
2023,Alaska,Nome,37 MI,64.84211,-166.08388,7/5/2023,10:45,REKN,ZPohlen,KHunt,2,129232190,,,,,,M,129232190,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,25.8,6.3,4.9,19.2,53.4,33.3,,54.6,31.1,,90.2,Hand,A-01,1MP,Known,6/20/2023,15,N,,N,,,fecal,"Fecal: 1374, 1375, S4: 26.2,  Adult 1MP fecal sample: 1373"
2023,Alaska,Nome,37 MI,64.82224,-166.03530,7/8/2023,8:45,REKN,ZPohlen,KHunt,2,129232190,,,,,,M,129232190,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,28,6.5,5,20,56.9,33.1,,68.2,45.8,,110.5,Hand,A-01,1MP,Known,6/20/2023,18,N,,N,,,fecal,Fecal: 1423
2023,Alaska,Nome,37 MI,64.83660,-166.08348,7/11/2023,11:49,REKN,ZPohlen,KHunt,2,129232190,,,,,,M,129232190,FEDG,1PV,FEDG,,,M,,,,,,,R,369,7,L,NF,U,,NA,29.5,6.4,5,21.7,59,33.7,,81.6,62,,112.7,Mist,A-01,1MP,Known,6/20/2023,21,Y,S4,N,,,fecal,"Fecal: 1457, Adult 1MP fecal: 1456"
2023,Alaska,Nome,37 MI,64.84112,-166.08508,7/15/2023,16:48,REKN,ZPohlen,CGesmundo,2,129232190,FEDG,1PV,FEDG,,,M,129232190,FEDG,1PV,FEDG,,,M,,,,,,,R,369,7,L,NF,U,,NA,31.3,6.8,5.4,22.7,61.1,33.7,,96.7,83.2,,118.2,Mist,A-01,1MP,Known,6/20/2023,25,N,,N,,,fecal,Fecal: 1475
2023,Alaska,Nome,37 MI,64.84805,-166.08647,6/23/2023,7:45,REKN,ZPohlen,KHunt,2,,,,,,,,129232191,,,,,,M,,,,,,,1,318,7,L,NF,U,,NA,11.3,3.8,3.7,9.3,33.1,28.3,,0.7,0,,15.6,Hand,J-02,1MH,Known,6/23/2023,0,Y,Down,Y,filter,DNA,,
2023,Alaska,Nome,37 MI,64.84988,-166.08417,6/26/2023,13:01,REKN,ZPohlen,KHunt,2,129232191,,,,,,M,129232191,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,13.7,4.6,4.2,11.7,37.2,29.3,,4.4,0,,23,Hand,J-02,1MH,Known,6/23/2023,3,N,,N,,,fecal,Fecal: 1170
2023,Alaska,Nome,37 MI,64.84805,-166.08647,6/23/2023,7:45,REKN,ZPohlen,KHunt,2,,,,,,,,129232192,,,,,,M,,,,,,,1,318,7,L,NF,U,,NA,10.9,3.6,3.2,9,30.5,27,,0.4,0,,16.9,Hand,J-02,1MH,Known,6/23/2023,0,Y,Down,Y,filter,DNA,,
2023,Alaska,Nome,37 MI,64.84988,-166.08417,6/26/2023,13:01,REKN,ZPohlen,KHunt,2,129232192,,,,,,M,129232192,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,12.8,4.2,3.6,10.4,34.6,27.8,,3.6,0,,17.8,Hand,J-02,1MH,Known,6/23/2023,3,N,,N,,,fecal,"Fecal: 1169, 1171"
2023,Alaska,Nome,37 MI,64.84565,-166.08788,6/29/2023,17:12,REKN,ZPohlen,KHunt,2,129232192,,,,,,M,129232192,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,14.9,4.8,4,12.1,38.6,29.5,,10.2,2.5,,32,Hand,J-02,1MH,Known,6/23/2023,6,N,,N,,,fecal,Fecal: 1190
2023,Alaska,Nome,37 MI,64.84129,-166.08717,7/2/2023,11:15,REKN,ZPohlen,KHunt,2,129232192,,,,,,M,129232192,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,16.9,5.6,4.5,13.5,42.2,30.3,,21.2,7.3,,49.5,Hand,J-02,1MH,Known,6/23/2023,9,N,,N,,,fecal,Fecal: 1200
2023,Alaska,Nome,37 MI,64.83983,-166.08142,7/5/2023,12:44,REKN,ZPohlen,KHunt,2,129232192,,,,,,M,129232192,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,18.6,5.8,4.9,14.6,45.7,31.2,,37.2,28.8,,70.3,Hand,J-02,1MH,Known,6/23/2023,12,Y,Back,N,,,fecal,"Fecal: 1388, 1389, Adult 1MH fecal sample: 1387"
2023,Alaska,Nome,37 MI,64.84421,-166.08313,7/8/2023,9:25,REKN,ZPohlen,KHunt,2,129232192,,,,,,M,129232192,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,20,5.8,4.8,15.2,48,32.9,,52.6,29.8,,84.7,Hand,J-02,1MH,Known,6/23/2023,15,N,,N,,,fecal,"Fecal: 1428, 1429"
2023,Alaska,Nome,37 MI,64.84106,-166.08638,7/11/2023,10:08,REKN,ZPohlen,KHunt,2,129232192,,,,,,M,129232192,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,20.9,6.3,4.9,16.2,49.9,32.9,,65,46.8,,95.6,Hand,J-02,1MH,Known,6/23/2023,18,Y,S4,N,,,fecal,"Fecal: 1451, Adult 1MH fecal: 1450"
2023,Alaska,Nome,37 MI,64.84920,-166.08791,7/15/2023,17:55,REKN,ZPohlen,CGesmundo,2,129232192,,,,,,M,129232192,FEDG,1TK,FEDG,,,M,,,,,,,R,369,7,L,NF,U,,NA,23.2,6.5,5,17.6,52.4,33,,82.7,66.1,,96.2,Mist,J-02,1MH,Known,6/23/2023,22,N,,N,,,fecal,Fecal: 1478
2023,Alaska,Nome,37 MI,64.84612,-166.08172,7/18/2023,18:35,REKN,ZPohlen,CGesmundo,2,129232192,FEDG,1TK,FEDG,,,M,129232192,FEDG,1TK,FEDG,,,M,,,,,,,R,369,7,L,NF,U,,NA,24.5,6.5,5,18.5,53.7,33.6,,93,80.6,,108.3,Mist,J-02,1MH,Known,6/23/2023,25,N,,N,,,fecal,Fecal: 1346
2023,Alaska,Nome,37 MI,64.84988,-166.08417,6/23/2023,7:45,REKN,ZPohlen,KHunt,2,,,,,,,,129232193,,,,,,M,,,,,,,1,318,7,L,NF,U,,NA,11.9,4.1,3.3,9.3,31.7,25.9,,0.4,0,,16.1,Hand,J-02,1MH,Known,6/23/2023,0,Y,Down,Y,filter,DNA,,
2023,Alaska,Nome,Tombstone,64.94060,-166.20779,6/23/2023,11:50,REKN,ZPohlen,KHunt,2,,,,,,,,129232195,,,,,,M,,,,,,,1,318,7,L,NF,U,,NA,13.3,4.5,3.8,11.1,35.6,26.9,,3.8,0,,17.7,Hand,,1PL,Estimated,6/20/2023,3,Y,Down,Y,filter,DNA,,
2023,Alaska,Nome,Tombstone,64.93512,-166.20959,6/26/2023,10:11,REKN,ZPohlen,KHunt,2,129232195,,,,,,M,129232195,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,15.5,4.9,3.8,12.6,39.5,28.5,,11.1,2.1,,27.6,Hand,,1PL,Estimated,6/20/2023,6,N,,N,,,fecal,Fecal: 1163
2023,Alaska,Nome,Tombstone,64.93654,-166.21025,6/29/2023,15:01,REKN,ZPohlen,KHunt,2,129232195,,,,,,M,129232195,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,17.4,5.5,4.1,13.8,41,29.2,,24,7.5,,45.8,Hand,,1PL,Estimated,6/20/2023,9,N,,N,,,fecal,Fecal: 1182
2023,Alaska,Nome,Tombstone,64.94117,-166.20730,7/2/2023,9:27,REKN,ZPohlen,KHunt,2,129232195,,,,,,M,129232195,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,19.2,6,4.4,15.7,46.5,30.9,,37.9,15.6,,69.4,Hand,,1PL,Estimated,6/20/2023,12,Y,Back,N,,,fecal,Fecal: 1199
2023,Alaska,Nome,Tombstone,64.93842,-166.21052,7/5/2023,9:29,REKN,ZPohlen,KHunt,2,129232195,,,,,,M,129232195,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,22,6.2,4.6,16.6,49.1,31.7,,54.4,32.6,,87.2,Hand,,1PL,Estimated,6/20/2023,15,N,,N,,,fecal,Fecal: 1372
2023,Alaska,Nome,Tombstone,64.93808,-166.21133,7/7/2023,17:59,REKN,ZPohlen,KHunt,2,129232195,,,,,,M,129232195,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,22.9,6.3,4.7,17.7,52,32.2,,65.5,41.7,,97.5,Hand,,1PL,Estimated,6/20/2023,18,Y,S4,N,,,fecal,Fecal: 1421
2023,Alaska,Nome,Tombstone,64.93388,-166.20800,7/11/2023,14:01,REKN,ZPohlen,KHunt,2,129232195,,,,,,M,129232195,FEDG,1TA,FEDG,,,M,,,,,,,R,369,7,L,NF,U,,NA,25.1,6.6,4.7,19.6,53.6,33.1,,83.1,64.6,,106,Mist,,1PL,Estimated,6/20/2023,21,N,,N,,,fecal,"Fecal: 1460, flighted"
2023,Alaska,Nome,Tombstone,64.93756,-166.21115,7/15/2023,20:23,REKN,ZPohlen,CGesmundo,2,129232195,FEDG,1TA,FEDG,,,M,129232195,FEDG,1TA,FEDG,,,M,,,,,,,R,369,7,L,NF,U,,NA,27.5,6.9,5,20.6,56.7,33.2,,97.3,85.6,,109.9,Mist,,1PL,Estimated,6/20/2023,25,N,,N,,,fecal,Fecal: 1479
2023,Alaska,Nome,Tombstone,64.94060,-166.20779,6/23/2023,11:50,REKN,ZPohlen,KHunt,2,,,,,,,,129232196,,,,,,M,,,,,,,1,318,7,L,NF,U,,NA,12.8,4.2,3.5,10,33.1,26.3,,3.1,0,,16,Hand,,1PL,Estimated,6/20/2023,3,Y,Down,Y,filter,DNA,,
2023,Alaska,Nome,Tombstone,64.93512,-166.20959,6/26/2023,10:11,REKN,ZPohlen,KHunt,2,129232196,,,,,,M,129232196,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,13.7,4.6,3.7,11.3,37.1,27.3,,8.2,0,,24,Hand,,1PL,Estimated,6/20/2023,6,N,,N,,,fecal,Fecal: 1164
2023,Alaska,Nome,Tombstone,64.93654,-166.21025,6/29/2023,15:01,REKN,ZPohlen,KHunt,2,129232196,,,,,,M,129232196,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,15.9,5.3,4,12.4,40.3,27.8,,19.7,6.5,,40.9,Hand,,1PL,Estimated,6/20/2023,9,N,,N,,,fecal,Fecal: 1181
2023,Alaska,Nome,Tombstone,64.94060,-166.20779,6/23/2023,11:50,REKN,ZPohlen,KHunt,2,,,,,,,,129232197,,,,,,M,,,,,,,1,318,7,L,NF,U,,NA,13.3,4.4,3.9,10.6,36,27.2,,3.7,0,,19,Hand,,1PL,Estimated,6/20/2023,3,Y,Down,Y,filter,DNA,,
2023,Alaska,Nome,Tombstone,64.93512,-166.20959,6/26/2023,10:11,REKN,ZPohlen,KHunt,2,129232197,,,,,,M,129232197,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,15.4,4.8,4,12.2,38.9,28.3,,10.2,0.7,,29.4,Hand,,1PL,Estimated,6/20/2023,6,N,,N,,,fecal,Fecal: 1161
2023,Alaska,Nome,Tombstone,64.93654,-166.21025,6/29/2023,15:01,REKN,ZPohlen,KHunt,2,129232197,,,,,,M,129232197,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,17.2,5.6,4.2,13.3,41.7,29.3,,23.3,8.3,,49.2,Hand,,1PL,Estimated,6/20/2023,9,N,,N,,,fecal,Fecal: 1183
2023,Alaska,Nome,Tombstone,64.94060,-166.20779,6/23/2023,11:50,REKN,ZPohlen,KHunt,2,,,,,,,,129232198,,,,,,M,,,,,,,1,318,7,L,NF,U,,NA,13,4.5,3.8,11,35.5,26.5,,3.3,0,,16.7,Hand,,1PL,Estimated,6/20/2023,3,Y,Down,Y,filter,DNA,,
2023,Alaska,Nome,Tombstone,64.93512,-166.20959,6/26/2023,10:11,REKN,ZPohlen,KHunt,2,129232198,,,,,,M,129232198,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,15.4,4.9,4,12.5,38.8,27.5,,8.9,0,,26.5,Hand,,1PL,Estimated,6/20/2023,6,N,,N,,,fecal,Fecal: 1162
2023,Alaska,Nome,Tombstone,64.93654,-166.21025,6/29/2023,15:01,REKN,ZPohlen,KHunt,2,129232198,,,,,,M,129232198,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,17.1,5.1,4.6,14.1,43.2,28.3,,21.2,6.9,,43.9,Hand,,1PL,Estimated,6/20/2023,9,N,,N,,,fecal,Fecal: 1184
2023,Alaska,Nome,37 MI,64.94117,-166.20730,7/2/2023,9:27,REKN,ZPohlen,KHunt,2,129232198,,,,,,M,129232198,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,20.2,6.1,4.8,15.5,46.6,29.8,,35.6,13.5,,67.6,Hand,,1PL,Estimated,6/20/2023,12,Y,Back,N,,,fecal,Fecal: 1198
2023,Alaska,Nome,37 MI,64.85041,-166.08038,6/24/2023,10:15,REKN,ZPohlen,KHunt,2,,,,,,,,129232200,,,,,,M,,,,,,,1,318,7,L,NF,U,,NA,10.9,4,3.3,9.4,32.4,26.2,,2.3,0,,13.1,Hand,T-03,1NL,Known,6/23/2023,1,Y,Down,Y,filter,DNA,,
2023,Alaska,Nome,37 MI,64.85031,-166.08085,6/26/2023,12:46,REKN,ZPohlen,KHunt,2,129232200,,,,,,M,129232200,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,12.9,4.4,3.9,10.6,36.5,26.3,,4.4,0,,17.9,Hand,T-03,1NL,Known,6/23/2023,3,N,,N,,,fecal,Fecal: 1168
2023,Alaska,Nome,37 MI,64.84627,-166.08794,6/29/2023,17:21,REKN,ZPohlen,KHunt,2,129232200,,,,,,M,129232200,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,16,5.3,4.4,13.1,40.9,28.8,,13.8,1.1,,34.6,Hand,T-03,1NL,Known,6/23/2023,6,N,,N,,,fecal,Fecal: 1191
2023,Alaska,Nome,37 MI,64.84269,-166.08393,7/2/2023,11:31,REKN,ZPohlen,KHunt,2,129232200,,,,,,M,129232200,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,18.8,5.8,4.5,15.2,44.8,30.3,,27.5,8.3,,56.1,Hand,T-03,1NL,Known,6/23/2023,9,N,,N,,,fecal,Fecal: 1202
2023,Alaska,Nome,37 MI,64.84064,-166.08140,7/5/2023,11:14,REKN,ZPohlen,KHunt,2,129232200,,,,,,M,129232200,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,21.7,6.3,4.8,16.8,49.4,31.8,,45.7,21.1,,77.7,Hand,T-03,1NL,Known,6/23/2023,12,N,,N,,,,
2023,Alaska,Nome,37 MI,64.84064,-166.08140,7/8/2023,9:48,REKN,ZPohlen,KHunt,2,129232200,,,,,,M,129232200,,,,,,M,,,,,,,R,300,7,L,NF,U,,NA,23.1,6.3,4.9,18,52,33.1,,58,34.4,,93.6,Hand,T-03,1NL,Known,6/23/2023,15,N,,N,,,fecal,Fecal: 1430
2023,Alaska,Nome,37 MI,64.84388,-166.08705,7/11/2023,12:34,REKN,ZPohlen,KHunt,2,129232200,,,,,,M,129232200,FEDG,1PY,FEDG,,,M,,,,,,,R,369,7,L,NF,U,,NA,24.5,6.4,5,18.9,54.2,32.7,,73,49.9,,102.3,Hand,T-03,1NL,Known,6/23/2023,18,Y,S4,N,,,fecal,"Fecal: 1459, hop-flying"
2023,Alaska,Nome,37 MI,64.84612,-166.08172,7/18/2023,18:35,REKN,ZPohlen,CGesmundo,2,129232200,FEDG,1PY,FEDG,,,M,129232200,FEDG,1PY,FEDG,,,M,,,,,,,R,369,7,L,NF,U,,NA,28.7,6.6,5.4,21.9,58.8,33.6,,100.1,84.2,,107.5,Mist,T-03,1NL/1MH,Known,6/23/2023,25,N,,N,,,fecal,"Fecal: 1347, originally 1NL brood but found with 1MH adult and 1TK fledgling"
